Property type,Subtype,Price,Age,Living area,Bedrooms,Bathrooms,Terrace Area,EPC score,Land surface,Taxes,Population Density,Facades,Building state,Region,Latitude,Longitude,Income
1,2,439000.0,75.0,170.0,3,1.0,0.0,2.0,142,170524391.0,2199,3.0,1.0,2,50.9271744,4.4551981,720908932.4
1,2,595000.0,21.0,241.0,3,2.0,0.0,2.0,847,69018902.59,211,4.0,1.0,2,51.43155825,4.8070790487489,357968968.6
1,2,495000.0,0.0,144.0,3,1.0,17.0,1.0,172,1096990579.0,1709,2.0,2.0,2,51.0731177,3.6781210300259,4532573422.0
1,2,399000.0,27.0,167.0,4,1.0,15.0,2.0,407,1096990579.0,1709,3.0,1.0,2,51.1001986,3.7644128,4532573422.0
0,1,159000.0,17.0,45.0,1,1.0,4.0,2.0,0,57281818.89,263,2.0,1.0,3,49.6827625,5.811919,586341258.4
1,2,179000.0,84.0,156.0,5,1.0,0.0,3.0,120,39491181.99,76,2.0,1.0,3,50.11195305,5.1530857761777,193321949.6
1,2,310000.0,39.0,181.0,2,1.0,0.0,5.0,935,159736638.6,489,3.0,0.0,2,51.1793505,3.7471789,664169354.5
0,1,299000.0,16.0,75.0,2,1.0,15.0,1.0,0,534224868.1,850,2.0,1.0,2,51.2147083,3.2073611,2260481804.0
1,4,695000.0,48.0,487.0,5,2.0,15.0,5.0,6998,26265216.46,201,3.0,1.0,2,50.8510351,4.9601107928553,105881772.1
1,4,995000.0,23.0,258.0,5,1.0,15.0,2.0,1669,76024182.36,704,4.0,2.0,2,50.9900457,4.6755134,301451947.0
1,2,495000.0,253.0,247.0,4,1.0,0.0,3.0,89,375498087.8,1358,2.0,0.0,2,51.02803335,4.471321199996,1536825130.0
1,2,539000.0,64.0,112.0,2,1.0,15.0,3.0,760,198330518.3,997,4.0,1.0,2,51.2930933,4.489307,806119012.5
1,4,569000.0,106.0,212.0,0,0.0,0.0,5.0,4460,52097587.34,554,4.0,1.0,2,51.1438611,4.8597257,227303790.9
1,4,1295000.0,16.0,300.0,3,2.0,0.0,2.0,4900,97450027.68,469,4.0,2.0,2,50.9725745,4.9547327768843,431798821.2
1,2,379000.0,0.0,144.0,4,1.0,0.0,1.0,557,53519908.62,261,3.0,1.0,2,50.93414405,4.8605997436813,213174561.3
0,1,859000.0,6.0,240.0,5,3.0,0.0,1.0,0,92277677.39,717,2.0,2.0,2,51.0049242,4.6265551,324167535.7
0,1,845000.0,6.0,200.0,3,2.0,0.0,1.0,0,92277677.39,717,2.0,2.0,2,51.0049242,4.6265551,324167535.7
1,2,725000.0,19.0,212.0,4,1.0,0.0,2.0,1557,179914708.7,513,4.0,2.0,2,51.08755725,4.7191120718788,776529853.5
1,4,995000.0,45.0,370.0,5,3.0,0.0,2.0,4926,92277677.39,717,4.0,1.0,2,51.0049242,4.6265551,324167535.7
1,2,420000.0,74.0,400.0,6,2.0,0.0,3.0,988,46746199.7,277,4.0,1.0,2,50.8473461,4.8336178052558,173109226.6
1,4,599000.0,32.0,447.0,4,1.0,0.0,2.0,1530,107552943.7,462,4.0,2.0,2,51.1377568,4.9053101,464294289.8
1,4,995000.0,53.0,324.0,5,2.0,0.0,2.0,1150,202839061.1,1031,4.0,1.0,2,50.95030565,4.4013732626459,766960083.3
1,2,132500.0,49.0,212.0,3,1.0,20.0,5.0,144,315367458.8,992,3.0,0.0,2,50.81788085,3.2784153903743,1373285852.0
1,2,499000.0,8.0,210.0,3,1.0,0.0,1.0,3292,92277677.39,717,4.0,1.0,2,51.0049242,4.6265551,324167535.7
0,1,235000.0,30.0,99.0,1,1.0,0.0,2.0,0,535581710.6,1809,2.0,1.0,2,50.8812533,4.6929903215189,1962352502.0
1,4,499000.0,113.0,475.0,5,1.0,0.0,2.0,830,48835036.25,492,2.0,0.0,2,51.10303735,4.6640387634597,207937413.4
1,2,925000.0,76.0,516.0,3,2.0,15.0,2.0,3779,53519908.62,261,4.0,2.0,2,50.93414405,4.8605997436813,213174561.3
1,4,915000.0,29.0,241.0,1,1.0,28.0,2.0,127,375498087.8,1358,2.0,2.0,2,51.02803335,4.471321199996,1536825130.0
1,4,875000.0,92.0,333.0,4,1.0,0.0,5.0,10972,107670821.4,425,4.0,1.0,2,51.0071839,5.0247465287649,453569281.2
1,2,549000.0,50.0,191.0,4,1.0,0.0,5.0,4501,179914708.7,513,4.0,0.0,2,51.10403005,4.731894344605,776529853.5
0,0,247000.0,10.0,52.0,0,0.0,0.0,2.0,0,148816609.0,503,2.0,1.0,2,50.7846322,4.9339239586832,636385296.1
1,2,185000.0,84.0,250.0,4,1.0,100.0,5.0,820,60917476.98,831,3.0,1.0,3,50.3906692,3.8883703,316660785.4
0,1,175000.0,94.0,60.0,2,1.0,15.0,3.0,0,55103723.84,276,2.0,0.75,2,51.2415107,3.0049248,249108292.1
0,1,298000.0,59.0,131.0,2,1.0,14.0,2.0,0,202956177.6,775,2.0,0.0,2,50.9654864,5.5001456,1032432338.0
0,0,230000.0,10.0,99.0,1,1.0,0.0,2.0,0,148816609.0,503,2.0,1.0,2,50.7846322,4.9339239586832,636385296.1
1,2,399000.0,85.0,187.0,3,0.0,0.0,3.0,8292,357566926.3,787,4.0,1.0,2,50.930358,5.3368383970676,1486443144.0
1,2,199000.0,59.0,350.0,4,0.0,16.0,3.0,272,33779877.17,394,2.0,0.0,2,50.86898195,3.1176598783352,162042648.6
1,4,1365000.0,9.0,600.0,5,3.0,15.0,2.0,1428,105340821.5,1017,3.0,1.0,2,50.8293249,3.3425511,487360737.7
0,1,239000.0,49.0,80.0,1,1.0,21.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,300000.0,39.0,85.0,2,1.0,25.0,3.0,0,162859117.7,16352,2.0,1.0,1,50.8543551,4.3227779,964345577.3
0,1,435000.0,265.0,68.0,1,1.0,0.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,745000.0,265.0,138.0,2,1.0,0.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,585000.0,265.0,110.0,2,1.0,0.0,1.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,235000.0,50.0,128.0,2,1.0,0.0,5.0,1440,29724384.23,261,3.0,1.0,2,50.7863579,3.8409061,126239684.7
1,2,259000.0,39.0,220.0,3,2.0,0.0,5.0,604,36129343.39,470,3.0,1.0,2,50.7754997,3.4468985313677,171238324.4
1,2,329000.0,23.0,60.0,2,1.0,0.0,5.0,1555,134420695.0,335,4.0,0.0,2,51.3347679,4.5972381789962,557776664.8
1,2,359000.0,106.0,202.0,5,1.0,0.0,5.0,1192,38568179.43,232,4.0,0.0,2,51.1924818,5.5995581946268,208947850.9
1,2,379000.0,39.0,154.0,4,1.0,15.0,1.0,265,241086064.8,1097,3.0,1.0,2,50.9687312,3.14416,1071436074.0
1,2,465000.0,39.0,225.0,5,1.0,0.0,2.0,1096,38568179.43,232,4.0,1.0,2,51.1924818,5.5995581946268,208947850.9
1,2,415000.0,66.0,237.0,4,2.0,15.0,3.0,635,35190787.92,332,3.0,1.0,2,51.2684314,5.4792895720018,227240411.9
1,2,467000.0,0.0,146.0,3,1.0,15.0,2.5,188,1096990579.0,1709,2.0,2.0,2,51.0447236,3.7588813,4532573422.0
1,2,469000.0,0.0,144.0,3,1.0,15.0,2.5,215,1096990579.0,1709,2.0,2.0,2,51.0447236,3.7588813,4532573422.0
1,2,547500.0,0.0,144.0,3,1.0,15.0,2.5,389,1096990579.0,1709,3.0,2.0,2,51.0447236,3.7588813,4532573422.0
1,2,595000.0,104.0,548.0,8,2.0,41.0,5.0,5152,457993972.2,649,4.0,0.0,3,50.4110871,4.9043004277231,1913775828.0
1,4,1949000.0,25.0,616.0,6,3.0,0.0,2.0,14581,121192793.3,563,4.0,2.0,2,51.2624856,4.5556038,467064258.9
0,1,350000.0,104.0,77.0,2,1.0,0.0,2.0,0,128470146.8,19454,2.0,1.0,1,50.8267409,4.345668,605649332.5
1,2,99000.0,76.0,126.0,4,0.0,25.0,5.0,202,39491181.99,76,4.0,0.0,3,50.11195305,5.1530857761777,193321949.6
1,2,335000.0,61.0,167.0,3,1.0,15.0,2.0,108,59823752.48,546,3.0,1.0,2,50.8220387,4.1119573,232696583.1
0,1,350000.0,39.0,80.0,2,1.0,0.0,5.0,0,339227504.3,13925,2.0,1.0,1,50.8222854,4.3815707,1302755059.0
0,1,369000.0,24.0,97.0,2,1.0,8.0,3.0,0,240295305.3,8332,2.0,2.0,1,50.8466928,4.4284842,906316263.9
0,1,375000.0,3.0,130.0,3,1.0,15.0,2.5,0,198330518.3,997,2.0,0.75,2,51.2930933,4.489307,806119012.5
1,2,199000.0,76.0,134.0,3,1.0,0.0,5.0,317,48835036.25,492,3.0,0.0,2,51.10303735,4.6640387634597,207937413.4
1,2,235000.0,49.0,82.0,2,1.0,15.0,5.0,60,375498087.8,1358,2.0,0.0,2,51.02803335,4.471321199996,1536825130.0
1,2,459000.0,36.0,372.0,4,0.0,0.0,2.0,814,50902820.38,422,4.0,1.0,2,50.8754731,5.3079873,215717532.5
0,1,299000.0,44.0,73.0,2,0.0,0.0,2.0,0,357566926.3,787,2.0,1.0,2,50.930358,5.3368383970676,1486443144.0
0,1,198000.0,59.0,80.0,2,1.0,15.0,2.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
1,4,880000.0,69.0,430.0,6,2.0,0.0,2.0,791,534224868.1,850,3.0,1.0,2,51.18830895,3.1750054151928,2260481804.0
1,2,460000.0,34.0,236.0,4,2.0,15.0,2.0,985,59399815.95,347,4.0,1.0,2,50.9569377,3.6418029,234616538.2
1,2,424000.0,16.0,145.0,4,1.0,15.0,1.0,150,1096990579.0,1709,2.0,2.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,535000.0,0.0,174.0,3,1.0,0.0,2.5,590,201482761.9,355,3.0,1.0,2,50.9845547,3.5628186,818604377.2
1,4,1199000.0,8.0,425.0,5,2.0,0.0,1.0,1879,1096990579.0,1709,4.0,2.0,2,51.0528944,3.6395168043236,4532573422.0
1,2,399000.0,39.0,195.0,4,2.0,0.0,3.0,139,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,0,104900.0,8.0,15.0,0,1.0,0.0,1.0,0,534224868.1,850,2.0,2.0,2,51.2147083,3.2073611,2260481804.0
1,2,260000.0,10.0,85.0,3,1.0,0.0,2.5,214,117950738.6,428,4.0,2.0,2,51.1091101,2.6353426015022,514998306.0
0,1,224000.0,10.0,53.0,1,1.0,12.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,2,235000.0,49.0,84.0,3,1.0,0.0,2.0,54,83735934.16,735,2.0,2.0,2,51.0011357,4.0954432870762,351899254.6
1,2,149000.0,123.0,171.0,3,1.0,0.0,2.0,173,74509484.58,788,3.0,0.75,2,50.7476192,3.6020465,384137941.6
0,1,265000.0,39.0,111.0,1,1.0,0.0,2.0,0,1096990579.0,1709,2.0,0.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,880000.0,61.0,255.0,4,2.0,0.0,2.0,1506,1732023153.0,2666,4.0,1.0,2,51.2842045,4.4322870782182,7913652026.0
1,2,1395000.0,28.0,360.0,5,5.0,0.0,2.0,4255,198330518.3,997,4.0,2.0,2,51.2930933,4.489307,806119012.5
0,1,945000.0,28.0,315.0,2,1.0,40.0,2.0,0,198330518.3,997,2.0,1.0,2,51.2930933,4.489307,806119012.5
1,2,1295000.0,44.0,450.0,5,4.0,0.0,2.0,3521,144685456.7,746,4.0,1.0,2,51.332759,4.4312318305558,584421466.6
1,2,599000.0,71.0,192.0,4,2.0,15.0,5.0,1755,121192793.3,563,4.0,0.0,2,51.2624856,4.5556038,467064258.9
1,2,845000.0,79.0,365.0,5,2.0,0.0,3.0,1902,198330518.3,997,4.0,1.0,2,51.2930933,4.489307,806119012.5
1,4,1299000.0,61.0,387.0,4,2.0,0.0,2.0,2300,198330518.3,997,4.0,2.0,2,51.2930933,4.489307,806119012.5
1,2,625000.0,53.0,277.0,3,1.0,0.0,2.0,842,198330518.3,997,4.0,0.0,2,51.2930933,4.489307,806119012.5
0,1,259000.0,63.0,72.0,2,1.0,0.0,2.0,0,534224868.1,850,2.0,2.0,2,51.2147083,3.2073611,2260481804.0
0,1,1245000.0,15.0,141.0,2,2.0,0.0,1.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
1,4,1145000.0,59.0,429.0,5,2.0,15.0,3.0,916,198330518.3,997,4.0,0.75,2,51.2930933,4.489307,806119012.5
0,1,149000.0,49.0,63.0,1,1.0,0.0,2.0,0,1732023153.0,2666,2.0,0.0,2,51.2211097,4.3997081,7913652026.0
0,1,139000.0,28.0,62.0,1,1.0,15.0,2.0,0,32409118.9,334,2.0,1.0,2,50.966125,3.4022937173313,146371341.3
0,1,165000.0,50.0,48.0,0,1.0,15.0,2.0,0,65033202.76,251,2.0,0.0,2,51.15402425,2.7549864166944,336647537.3
0,1,210000.0,31.0,44.0,1,1.0,15.0,3.0,0,65033202.76,251,2.0,1.0,2,51.18331695,2.8063401225473,336647537.3
0,1,239500.0,16.0,80.0,2,1.0,0.0,2.0,0,315367458.8,992,2.0,1.0,2,50.81788085,3.2784153903743,1373285852.0
0,1,374000.0,53.0,119.0,2,1.0,15.0,2.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,430000.0,15.0,108.0,2,1.0,12.0,1.0,0,1096990579.0,1709,2.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
0,1,1200000.0,38.0,94.0,2,2.0,15.0,2.0,0,191782071.2,528,2.0,1.0,2,51.34942965,3.3233738606453,806121702.9
0,1,519000.0,56.0,100.0,3,2.0,15.0,2.0,0,41054710.66,344,2.0,2.0,2,51.14416005,2.7283986495034,207279065.5
0,1,118000.0,94.0,45.0,1,1.0,0.0,3.0,0,126467862.5,270,2.0,1.0,2,50.8689046,2.8475388,600210689.1
0,0,330000.0,8.0,52.0,1,1.0,7.0,2.0,0,172383536.0,1435,2.0,2.0,3,50.7173563,4.3978047,631117982.9
1,2,230000.0,49.0,180.0,4,1.0,15.0,2.0,339,62228122.29,165,3.0,1.0,2,50.84362245,2.7222592638771,316192009.3
0,0,345000.0,8.0,54.0,1,1.0,12.0,2.0,0,172383536.0,1435,2.0,2.0,3,50.7173563,4.3978047,631117982.9
1,2,230000.0,106.0,170.0,5,1.0,0.0,5.0,320,127889324.4,780,2.0,0.0,2,51.12017065,4.1457568844955,533708835.2
1,2,265000.0,71.0,120.0,2,1.0,15.0,2.0,220,67549819.16,762,2.0,0.0,2,50.9035063,4.1174675,264828237.4
1,2,269000.0,124.0,102.0,2,1.0,15.0,2.0,57,119377035.6,602,3.0,2.0,2,51.1855514,4.83464460985,519220277.6
1,2,285000.0,67.0,159.0,2,1.0,30.0,2.0,167,372481433.6,1157,2.0,0.0,2,50.9429755,4.0396424203486,1573573009.0
1,2,289000.0,61.0,165.0,4,1.0,15.0,5.0,1143,84481153.01,272,4.0,0.0,2,51.2407915,4.967812,355709830.1
1,2,295000.0,88.0,148.0,2,1.0,0.0,2.0,112,1732023153.0,2666,2.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
1,2,298000.0,78.0,187.0,2,1.0,15.0,5.0,1243,79281934.8,498,4.0,0.0,2,51.3134921,4.837570452313,336354913.9
1,2,310000.0,46.0,136.0,4,1.0,15.0,3.0,230,65128639.16,413,2.0,1.0,2,51.4677957,4.4701309,320940672.1
1,2,329000.0,75.0,157.0,3,1.0,15.0,3.0,1151,172561324.7,384,4.0,1.0,2,51.1610826,4.9903187,733566202.0
1,2,325000.0,86.0,215.0,4,1.0,0.0,3.0,205,79628841.13,300,3.0,0.0,2,50.9972412,3.4139884196625,356294757.1
1,2,329000.0,76.0,173.0,3,2.0,15.0,2.0,180,32409118.9,334,3.0,1.0,2,50.966125,3.4022937173313,146371341.3
0,1,275000.0,83.0,91.0,2,1.0,2.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,4,798000.0,0.0,182.0,5,2.0,11.0,2.5,67,1732023153.0,2666,4.0,1.0,2,51.1918493,4.4317026387884,7913652026.0
1,2,345000.0,94.0,178.0,3,1.0,15.0,2.0,103,119377035.6,602,2.0,1.0,2,51.1855514,4.83464460985,519220277.6
1,4,1650000.0,29.0,403.0,3,2.0,84.0,2.0,118,1732023153.0,2666,4.0,0.75,2,51.2211097,4.3997081,7913652026.0
1,2,595000.0,30.0,284.0,4,2.0,12.0,2.0,603,1732023153.0,2666,3.0,2.0,2,51.1757824,4.3511502171395,7913652026.0
1,4,1995000.0,224.0,395.0,5,4.0,30.0,2.0,95,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,1295000.0,117.0,199.0,3,0.0,0.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,259000.0,39.0,72.0,2,1.0,0.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,595000.0,104.0,167.0,2,1.0,0.0,3.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,259000.0,39.0,76.0,2,1.0,0.0,2.0,0,1732023153.0,2666,2.0,0.75,2,51.2211097,4.3997081,7913652026.0
0,1,995000.0,24.0,170.0,3,2.0,0.0,1.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,4,1550000.0,48.0,762.0,8,3.0,15.0,2.0,4670,127889324.4,780,3.0,2.0,2,51.12017065,4.1457568844955,533708835.2
0,1,299000.0,34.0,119.0,2,1.0,0.0,2.0,0,162169925.4,766,2.0,0.75,2,51.0929433,4.6033828110877,668984722.5
0,1,349000.0,26.0,195.0,2,1.0,15.0,2.0,0,86554259.46,363,2.0,2.0,2,51.2564526,4.0898144,360848723.6
0,1,945000.0,29.0,250.0,4,2.0,30.0,5.0,0,1732023153.0,2666,3.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,2,549000.0,58.0,162.0,3,2.0,24.0,2.0,216,124777480.9,2639,2.0,0.75,2,51.1574786,4.4384284,475935701.1
0,1,259000.0,5.0,64.0,1,1.0,15.0,1.0,0,127537401.5,549,2.0,2.0,2,51.0452687,4.3136108625549,507925594.2
1,2,275000.0,39.0,212.0,3,1.0,15.0,3.0,265,95019501.64,395,3.0,1.0,2,51.0743268,5.3844821648536,483405034.2
0,1,575000.0,53.0,80.0,2,1.0,0.0,2.0,0,253815090.5,1772,2.0,2.0,2,51.2303177,2.9203275,1224815290.0
1,2,295000.0,63.0,156.0,3,1.0,15.0,5.0,746,52097587.34,554,4.0,0.0,2,51.1438611,4.8597257,227303790.9
0,1,299000.0,19.0,96.0,2,1.0,15.0,2.0,0,39072501.7,160,3.0,2.0,3,50.3173377,4.97325,162858008.8
0,1,670000.0,2.0,100.0,2,1.0,0.0,2.5,0,253815090.5,1772,2.0,2.0,2,51.2303177,2.9203275,1224815290.0
0,1,195000.0,57.0,90.0,2,1.0,5.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
0,2,1175000.0,29.0,193.0,2,1.0,15.0,1.0,0,1732023153.0,2666,2.0,2.0,2,51.2211097,4.3997081,7913652026.0
0,1,185000.0,56.0,93.0,3,1.0,5.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
0,1,497000.0,0.0,110.0,2,1.0,15.0,1.0,0,535581710.6,1809,4.0,0.75,2,50.88991545,4.7307614946269,1962352502.0
1,2,349000.0,53.0,175.0,4,1.0,15.0,2.0,318,52097587.34,554,2.0,1.0,2,51.1438611,4.8597257,227303790.9
1,2,349000.0,35.0,130.0,3,1.0,20.0,5.0,1080,65128639.16,413,4.0,1.0,2,51.4677957,4.4701309,320940672.1
1,4,390000.0,184.0,135.0,3,2.0,35.0,5.0,3415,27179674.76,149,4.0,1.0,3,50.6287517,5.1159746,112703625.0
1,2,365000.0,45.0,210.0,4,1.0,15.0,2.0,602,158255371.7,899,2.0,1.0,2,50.87620025,3.4257380400092,688604539.6
1,2,394900.0,49.0,170.0,3,1.0,0.0,3.0,1000,67030921.84,312,4.0,0.0,2,51.3001124,4.7149828,283196025.8
1,2,419000.0,35.0,183.0,5,1.0,0.0,2.0,219,39933386.71,1101,3.0,2.0,2,51.1245635,4.3361875,163263742.9
1,2,448000.0,55.0,148.0,4,1.0,15.0,5.0,3147,81736856.91,244,4.0,1.0,2,51.3994474,4.6428328,361632373.4
1,2,449000.0,51.0,176.0,3,1.0,15.0,5.0,10000,52097587.34,554,4.0,1.0,2,51.1438611,4.8597257,227303790.9
1,2,499000.0,8.0,202.0,4,1.0,15.0,1.0,325,70154728.71,286,3.0,2.0,2,51.26758,4.8676797,303286002.8
1,2,445000.0,59.0,153.0,3,1.0,15.0,5.0,2036,85788927.43,331,4.0,1.0,2,51.3832723,4.4763255,359653537.7
1,2,599000.0,6.0,189.0,3,1.0,35.0,1.0,300,81736856.91,244,3.0,2.0,2,51.3994474,4.6428328,361632373.4
1,2,1050000.0,174.0,286.0,4,2.0,0.0,2.0,339,1732023153.0,2666,3.0,2.0,2,51.2211097,4.3997081,7913652026.0
1,4,545000.0,25.0,328.0,4,1.0,15.0,2.0,835,78832877.73,368,4.0,1.0,2,51.0681628,5.0893974,342549923.8
0,1,379000.0,10.0,100.0,3,1.0,8.0,2.0,0,306854640.2,16504,2.0,2.0,1,50.8676041,4.3737121,1500117874.0
0,1,175000.0,55.0,71.0,1,1.0,15.0,3.0,0,162859117.7,16352,2.0,1.0,1,50.8543551,4.3227779,964345577.3
0,1,210000.0,49.0,59.0,1,1.0,11.0,2.0,0,84353980.45,1519,2.0,1.0,2,50.9005405,4.0448599,359174126.2
0,1,1090000.0,7.0,215.0,4,4.0,45.0,2.0,0,240295305.3,8332,3.0,2.0,1,50.8466928,4.4284842,906316263.9
0,1,235000.0,58.0,139.0,3,1.0,15.0,3.0,0,162859117.7,16352,2.0,0.0,1,50.8543551,4.3227779,964345577.3
0,1,249000.0,73.0,114.0,2,1.0,0.0,3.0,0,1732023153.0,2666,2.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
0,1,259000.0,56.0,97.0,2,1.0,32.0,1.0,0,1096990579.0,1709,4.0,0.0,2,51.0447236,3.7588813,4532573422.0
0,1,295000.0,19.0,103.0,2,1.0,0.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2842045,4.4322870782182,7913652026.0
0,1,325000.0,104.0,55.0,1,1.0,6.0,2.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
0,1,595000.0,104.0,125.0,2,2.0,16.0,2.0,0,339227504.3,13925,2.0,2.0,1,50.8222854,4.3815707,1302755059.0
1,2,245000.0,59.0,140.0,3,1.0,15.0,3.0,174,315367458.8,992,3.0,0.0,2,50.81788085,3.2784153903743,1373285852.0
0,1,398000.0,34.0,80.0,2,2.0,40.0,3.0,0,412216167.7,3795,2.0,2.0,1,50.8018201,4.3372348,1561760306.0
0,1,199000.0,68.0,51.0,1,1.0,3.0,3.0,0,168599427.0,844,3.0,1.0,3,50.6930127,4.5738899,664983931.6
1,2,259000.0,104.0,70.0,2,1.0,21.0,3.0,90,91930551.65,879,3.0,1.0,2,51.3066168,4.4046996,371022443.1
0,1,327500.0,96.0,78.0,2,2.0,4.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.1918493,4.4317026387884,7913652026.0
0,1,169000.0,49.0,77.0,2,1.0,0.0,2.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,325000.0,96.0,78.0,2,2.0,4.0,2.0,0,1732023153.0,2666,2.0,2.0,2,51.1918493,4.4317026387884,7913652026.0
1,2,459000.0,91.0,226.0,3,2.0,8.0,2.0,80,1732023153.0,2666,2.0,2.0,2,51.24994295,4.4453401635115,7913652026.0
0,1,210000.0,49.0,104.0,3,1.0,10.0,2.0,0,1732023153.0,2666,3.0,1.0,2,51.2115284,4.4695254092764,7913652026.0
1,2,359000.0,39.0,119.0,3,1.0,25.0,2.0,0,144685456.7,746,3.0,1.0,2,51.332759,4.4312318305558,584421466.6
0,1,295000.0,56.0,83.0,2,1.0,2.0,3.0,0,1732023153.0,2666,2.0,1.0,2,51.2211097,4.3997081,7913652026.0
0,1,325000.0,20.0,107.0,3,1.0,10.0,3.0,0,139253384.2,898,2.0,2.0,2,50.7804875,4.1958992,591483761.0
1,2,460000.0,55.0,212.0,3,1.0,15.0,3.0,774,159736638.6,489,3.0,0.0,2,51.1793505,3.7471789,664169354.5
0,1,210000.0,49.0,50.0,1,1.0,8.0,2.0,0,73531592.33,315,2.0,2.0,3,50.53893345,4.3713097181263,308664786.5
0,1,210000.0,49.0,50.0,1,1.0,8.0,2.0,0,44045340.18,223,2.0,2.0,3,50.5376477,4.4501525,177575679.6
0,1,147000.0,38.0,30.0,0,1.0,0.0,3.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
0,1,275000.0,22.0,105.0,2,1.0,11.0,2.0,0,162859117.7,16352,2.0,0.75,1,50.8543551,4.3227779,964345577.3
1,2,369000.0,150.0,157.0,3,1.0,0.0,5.0,170,234165333.2,7066,2.0,0.0,1,50.8381411,4.3123401,1320651547.0
0,1,395000.0,16.0,113.0,2,2.0,15.0,2.0,0,253815090.5,1772,2.0,1.0,2,51.2303177,2.9203275,1224815290.0
1,4,379000.0,1.0,177.0,3,1.0,15.0,2.5,406,136131587.3,437,3.0,2.0,2,50.7689045,3.879789,599344326.4
1,4,359000.0,0.0,177.0,3,1.0,15.0,2.5,365,136131587.3,437,3.0,2.0,2,50.7689045,3.879789,599344326.4
1,4,364000.0,0.0,177.0,3,1.0,15.0,2.5,451,136131587.3,437,3.0,2.0,2,50.7689045,3.879789,599344326.4
1,2,485000.0,10.0,180.0,4,1.0,0.0,1.0,187,84753336.19,967,3.0,0.75,2,51.2028046,4.3416362,367387630.2
1,2,376463.0,0.0,120.0,3,1.0,14.0,2.5,238,65315458.61,421,3.0,2.0,2,50.9309503,3.721942,258850392.5
1,2,399189.0,0.0,153.0,3,1.0,17.0,2.5,154,65315458.61,421,2.0,2.0,2,50.9309503,3.721942,258850392.5
1,2,401089.0,0.0,153.0,3,1.0,17.0,2.5,159,65315458.61,421,2.0,2.0,2,50.9309503,3.721942,258850392.5
1,2,415000.0,109.0,145.0,3,1.0,15.0,2.0,417,168599427.0,844,3.0,0.75,3,50.7111796,4.5894025,664983931.6
1,2,595000.0,106.0,310.0,5,2.0,0.0,5.0,3250,33148153.69,356,4.0,1.0,2,51.03033065,3.1422717715338,151818805.3
1,2,795000.0,2.0,245.0,3,1.0,0.0,1.0,322,1096990579.0,1709,3.0,1.0,2,51.0397129,3.7141549000597,4532573422.0
1,2,795000.0,2.0,245.0,3,1.0,0.0,1.0,322,1096990579.0,1709,3.0,1.0,2,51.09349535,3.7034612746567,4532573422.0
0,1,865000.0,0.0,70.0,2,1.0,15.0,2.5,0,191782071.2,528,2.0,1.0,2,51.34942965,3.3233738606453,806121702.9
1,2,119000.0,106.0,134.0,2,1.0,0.0,5.0,189,101058143.1,1747,3.0,0.0,3,50.6904632,5.5929155,550791515.4
1,2,299000.0,124.0,143.0,3,1.0,16.0,3.0,573,19193433.7,113,4.0,1.0,3,50.481662,5.5225261,77992623.24
1,2,375000.0,68.0,132.0,3,1.0,13.0,3.0,121,234165333.2,7066,2.0,1.0,1,50.8381411,4.3123401,1320651547.0
